visitor_id,nb_sessions,avg_days_between_sessions,nb_unique_documents,engagement_score,return_rate,visitor_type,browser_clean,os_clean,source_clean,medium_clean,avg_time_on_content,nb_unique_documents_viewed,device_type,is_disengaged
"1,70461E+18",6,2.5,1,0.321,0.2857142857142857,Mixte,Chrome,Android,Referral,Direct,30,1,mobile,1
"1,70463E+18",4,0.1111111111111111,5,0.367,0.8999999999999999,Mixte,Chrome,Windows,Referral,Direct,20,5,ordinateur,1
"1,70464E+18",1,0.0,4,0.353,1.0,Mixte,Safari,iOS,Referral,Direct,5,4,mobile,1
"1,70465E+18",3,1.25,2,0.333,0.4444444444444444,Mixte,Safari,iOS,Referral,Direct,15,2,mobile,1
"1,70466E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70467E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70469E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70471E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70472E+18",3,1.0,3,0.342,0.5,Mixte,Edge,Windows,Referral,Direct,15,3,ordinateur,1
"1,70473E+18",2,0.2857142857142857,3,0.346,0.7777777777777779,Mixte,Safari,Windows,Referral,Direct,10,3,ordinateur,1
"1,70474E+18",3,0.25,3,0.349,0.8,Mixte,Chrome,macOS,Referral,Direct,15,3,ordinateur,1
"1,70475E+18",3,0.0,5,0.365,1.0,Mixte,Chrome,macOS,Referral,Direct,15,5,ordinateur,1
"1,70476E+18",2,0.0,3,0.349,1.0,Mixte,Firefox,macOS,Referral,Direct,10,3,ordinateur,1
"1,70478E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70479E+18",3,0.0,4,0.359,1.0,Mixte,Chrome,macOS,Referral,Direct,15,4,ordinateur,1
"1,7047E+18",1,0.0,7,0.373,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,7,ordinateur,1
"1,70481E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,2,ordinateur,1
"1,70483E+18",5,4.111111111111111,4,0.322,0.1956521739130435,Mixte,Firefox,macOS,Referral,Direct,25,4,ordinateur,1
"1,70487E+18",2,0.5,2,0.338,0.6666666666666666,Mixte,Chrome,macOS,Referral,Direct,10,2,ordinateur,1
"1,70488E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70489E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70491E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70493E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70497E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70498E+18",3,0.1333333333333333,5,0.364,0.8823529411764706,Mixte,Firefox,macOS,Referral,Direct,15,5,ordinateur,1
"1,70499E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,iOS,Referral,Direct,5,1,mobile,1
"1,7049E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70504E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70506E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70507E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70508E+18",1,0.0,3,0.347,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,3,ordinateur,1
"1,70514E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70515E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70517E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70523E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,2,ordinateur,1
"1,70524E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70525E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70526E+18",1,0.0,2,0.34,1.0,Nouveau,Edge,Windows,Referral,Direct,5,2,ordinateur,1
"1,70527E+18",1,0.0,1,0.333,1.0,Nouveau,Opera,Windows,Referral,Direct,5,1,ordinateur,1
"1,70531E+18",2,1.0,1,0.326,0.5,Mixte,Chrome,Windows,Referral,Direct,10,1,ordinateur,1
"1,70532E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70533E+18",1,0.0,4,0.353,1.0,Nouveau,Edge,Windows,Referral,Direct,5,4,ordinateur,1
"1,70534E+18",1,0.0,1,0.333,1.0,Nouveau,Autre,Android,Referral,Direct,5,1,mobile,1
"1,70535E+18",2,1.0,2,0.332,0.5,Mixte,Chrome,macOS,Referral,Direct,10,2,ordinateur,1
"1,70536E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70542E+18",1,0.0,3,0.347,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,3,ordinateur,1
"1,70543E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70544E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70548E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,7054E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70551E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70552E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70557E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70558E+18",2,0.1666666666666666,1,0.334,0.8571428571428572,Mixte,Chrome,Windows,Referral,Direct,10,1,ordinateur,1
"1,70559E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,7055E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70564E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70566E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70567E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70568E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,7056E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70576E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70577E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,7057E+18",2,1.5,2,0.327,0.4,Mixte,Chrome,Windows,Referral,Direct,10,2,ordinateur,1
"1,70583E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70584E+18",2,0.0,2,0.343,1.0,Mixte,Edge,Windows,Referral,Direct,10,2,ordinateur,1
"1,70585E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70587E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70591E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70592E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70593E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70594E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70599E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,705E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70601E+18",3,0.3333333333333333,1,0.335,0.75,Mixte,Chrome,Linux,Referral,Direct,15,1,ordinateur,1
"1,70602E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70603E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70604E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70605E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70609E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70611E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70612E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,iOS,Referral,Direct,5,1,mobile,1
"1,70614E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70618E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70619E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,7061E+18",1,0.0,3,0.347,1.0,Nouveau,Edge,Windows,Referral,Direct,5,3,ordinateur,1
"1,70626E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70628E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70629E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70631E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70634E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70635E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70638E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,2,ordinateur,1
"1,7063E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70641E+18",2,4.5,2,0.297,0.1818181818181818,Mixte,Chrome,Windows,Referral,Direct,10,2,ordinateur,1
"1,70642E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70644E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70645E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70646E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70647E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70648E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70652E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70653E+18",7,1.0,4,0.359,0.5,Mixte,Chrome,Windows,Referral,Direct,35,4,ordinateur,1
"1,70654E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70655E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70656E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70665E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70669E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,7066E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70671E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70674E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70677E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70678E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,7067E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70681E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,iOS,Referral,Direct,5,1,mobile,1
"1,70687E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70689E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,7068E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70691E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70693E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70695E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,706E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70706E+18",1,0.0,2,0.34,1.0,Nouveau,Safari,iOS,Referral,Direct,5,2,mobile,1
"1,70707E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70713E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70714E+18",2,0.0,1,0.336,1.0,Mixte,Chrome,Windows,Referral,Direct,10,1,ordinateur,1
"1,70715E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70716E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70717E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70721E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70722E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70723E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70725E+18",5,0.5333333333333333,5,0.365,0.6521739130434783,Mixte,Chrome,Windows,Referral,Direct,25,5,ordinateur,1
"1,70726E+18",3,1.0,2,0.335,0.5,Mixte,Edge,Windows,Referral,Direct,15,2,ordinateur,1
"1,70731E+18",1,0.0,2,0.34,1.0,Nouveau,Edge,Windows,Referral,Direct,5,2,ordinateur,1
"1,70732E+18",1,0.0,3,0.347,1.0,Nouveau,Edge,Windows,Referral,Direct,5,3,ordinateur,1
"1,70733E+18",3,0.0,9,0.392,1.0,Mixte,Safari,macOS,Referral,Direct,15,9,ordinateur,1
"1,70734E+18",4,0.0208333333333333,9,0.394,0.979591836734694,Mixte,Edge,Windows,Referral,Direct,20,9,ordinateur,1
"1,70735E+18",1,0.0,2,0.34,1.0,Nouveau,Safari,macOS,Referral,Direct,5,2,ordinateur,1
"1,70739E+18",1,0.0,2,0.34,1.0,Nouveau,Safari,macOS,Referral,Direct,5,2,ordinateur,1
"1,7073E+18",1,0.0,3,0.347,1.0,Mixte,Chrome,Windows,Referral,Direct,5,3,ordinateur,1
"1,70742E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,7E+18",1,0.0,2,0.34,1.0,Nouveau,Edge,Windows,Referral,Direct,5,2,ordinateur,1
